"year","month","day","ge","ibm","mobil","crsp"
1994,11,9,-0.007634,0.013699,-0.005997,-0.00091
1994,11,10,0,-0.027027,-0.00905,-0.002499
1994,11,11,0,0.005208,0.00761,-0.003892
1994,11,14,0,0.006908,-0.006042,0.006535
1994,11,15,0,0.003431,0.013678,-0.000822
1994,11,16,0.010256,-0.005128,0.008996,0.000422
1994,11,17,-0.010152,0.005155,0.007429,-0.004369
1994,11,18,0,0.001709,-0.017699,-0.004239
1994,11,21,-0.028205,-0.005119,0.015015,-0.007214
1994,11,22,-0.01847,-0.042882,-0.004438,-0.017719
1994,11,23,-0.005376,0.003584,-0.010401,-0.001135
1994,11,25,0,0.010714,0,0.006464
1994,11,28,0.021622,-0.001767,0.015015,0.003375
1994,11,29,-0.013228,0,0.010355,0.002461
1994,11,30,-0.013405,0.00177,-0.001464,-0.001664
1994,12,1,-0.008152,-0.017668,-0.004399,-0.009742
1994,12,2,0.032877,0.026978,-0.008837,0.007243
1994,12,5,-0.005305,0,-0.004458,0.000948
1994,12,6,-0.008,0.003503,-0.008955,-0.00146
1994,12,7,0.018817,-0.005236,-0.001506,-0.00523
1994,12,8,-0.026385,-0.015789,0.007541,-0.013761
1994,12,9,0.01626,0.019608,-0.002994,0.001495
1994,12,12,0.010667,-0.012238,0.022523,0.003818
1994,12,13,0.010554,-0.012389,-0.010279,0.002363
1994,12,14,0.018277,0.007168,0,0.01024
1994,12,15,0.005128,0.003559,-0.004451,0.003615
1994,12,16,0.02551,-0.005319,0.008942,0.004675
1994,12,19,-0.004975,0.02139,0,-0.001767
1994,12,20,-0.005,-0.012216,-0.001477,-0.000444
1994,12,21,0.002513,0.040636,0.001479,0.006243
1994,12,22,0.012531,-0.001698,-0.004431,-0.000292
1994,12,23,-0.006733,0,0.002967,0.002441
1994,12,27,0.030151,0.010204,0.008876,0.00458
1994,12,28,-0.002439,-0.016835,-0.002933,-0.003647
1994,12,29,0.00978,0.018836,0,0.002682
1994,12,30,-0.012107,-0.011765,-0.008824,-0.000923
1995,1,3,0,0.003401,-0.001484,-0.00237
1995,1,4,0,0.008475,0.011887,0.003308
1995,1,5,0.002451,-0.005042,0.007342,-0.000114
1995,1,6,-0.00489,0.015203,0.001458,0.001881
1995,1,9,-0.009828,0.004992,-0.008734,0.001052
1995,1,10,0.007444,0.014901,-0.001468,0.002053
1995,1,11,0.014778,-0.008157,-0.013235,-0.000458
1995,1,12,-0.002427,0,0.00149,0.000179
1995,1,13,0.012165,0.004934,-0.002976,0.008582
1995,1,16,0.012019,0.01473,-0.004478,0.00787
1995,1,17,-0.011876,0,-0.001499,0.002088
1995,1,18,0.004808,-0.003226,0.012012,-0.000918
1995,1,19,-0.023923,-0.009709,0.005935,-0.005357
1995,1,20,0,-0.014706,0.004425,-0.004888
1995,1,23,-0.014706,-0.014925,0.011747,-0.000305
1995,1,24,0.002488,-0.003367,0.01016,0.001912
1995,1,25,0.007444,-0.021959,0.002874,0.002178
1995,1,26,0.004926,0,-0.004298,0.00054
1995,1,27,-0.009804,0.001727,0.005755,0.003804
1995,1,30,0.012376,-0.010345,-0.005722,-0.004424
1995,1,31,0.007335,0.005226,0.004029,0.00394
1995,2,1,-0.007282,0.020797,0,0.001591
1995,2,2,0.002445,0.010187,0.008683,0.004827
1995,2,3,0.017073,0.003361,0.005739,0.012279
1995,2,6,-0.002398,0,0.008559,0.006079
1995,2,7,0,-0.001681,-0.014144,-0.00045
1995,2,8,0,0,-0.005739,0.001477
1995,2,9,0.004808,0.010101,-0.004329,-0.00055
1995,2,10,-0.002392,0,0,0.002489
1995,2,13,0.009592,-0.001667,0.002899,0.000335
1995,2,14,0,0.010017,0.001445,0.001097
1995,2,15,0.019002,0,0.001443,0.004805
1995,2,16,0.009324,-0.001653,0,-0.000424
1995,2,17,-0.009238,-0.006623,0.002882,-0.00513
1995,2,21,0.004662,-0.01,0.011494,-0.000226
1995,2,22,0.023202,0,0.005682,0.004141
1995,2,23,0.004535,0,-0.00565,0.004668
1995,2,24,-0.011287,0.008418,-0.007102,0.001721
1995,2,27,-0.020548,-0.011686,-0.002861,-0.007815
1995,2,28,0.020979,0.016892,-0.001435,0.008102
1995,3,1,-0.003927,0.001661,0.007184,-0.002983
1995,3,2,-0.018476,0.024876,0.002853,-0.00084
1995,3,3,-0.002353,0.033981,-0.001422,0.001319
1995,3,6,-0.004717,0.004695,0.002849,-0.000932
1995,3,7,-0.00237,-0.006231,0.00142,-0.006919
1995,3,8,0.011876,0,0.015603,0.002096
1995,3,9,0,0.010972,0.002793,0.000679
1995,3,10,0.028169,0.006202,0.006964,0.011057
1995,3,13,-0.002283,0.010786,-0.008299,0.001002
1995,3,14,0.006865,-0.006098,-0.013947,0.005592
1995,3,15,-0.022727,0.003067,-0.004243,-0.001258
1995,3,16,0.02093,0.021407,0.004261,0.005721
1995,3,17,-0.01139,-0.010479,0.011315,-0.000397
1995,3,20,-0.002304,0.01059,0.001399,0.001303
1995,3,21,0.004619,-0.01497,-0.018156,-0.002152
1995,3,22,0.004598,-0.007599,0.01138,0.000734
1995,3,23,-0.002288,0.02144,0.005626,0.0011
1995,3,24,0.009174,0.002999,0.011189,0.009301
1995,3,27,-0.006818,0.016442,0.009682,0.004966
1995,3,28,0.004577,-0.005882,-0.00411,0.001516
1995,3,29,0.002278,-0.017751,-0.001376,-0.001364
1995,3,30,-0.004545,-0.00753,-0.002755,-0.000301
1995,3,31,-0.013699,-0.003035,0.023481,-0.002446
1995,4,3,0.011574,0.009132,-0.022942,0.001343
1995,4,4,0.004577,0.001508,0.005525,0.004538
1995,4,5,0,0.012048,0,0.001432
1995,4,6,0.006834,-0.001488,-0.009615,0.000743
1995,4,7,-0.006787,0.00149,-0.006935,-0.000397
1995,4,10,0.002278,0.02381,0.001397,0.002451
1995,4,11,-0.004545,0.008721,-0.005579,-0.001276
1995,4,12,0,0.004323,0.004208,0.00347
1995,4,13,0.004566,-0.008608,-0.001397,0.003476
1995,4,17,-0.020455,0.017366,0.004196,-0.004458
1995,4,18,0.00232,0.004267,0.011142,-0.002829
1995,4,19,0.013889,-0.012748,-0.011019,-0.002735
1995,4,20,-0.013699,0.021521,0.022284,0.001723
1995,4,21,0.018519,0.029494,0.002725,0.005257
1995,4,24,0.009091,0.020464,0.009511,0.007389
1995,4,25,0.004505,0.001337,0.016151,-0.000693
1995,4,26,0.002242,0.017356,-0.003974,0.00144
1995,4,27,0.008949,0.01706,0.00266,0.002098
1995,4,28,-0.006652,-0.023226,0.006631,0.00178
1995,5,1,0.006696,-0.02642,0.040843,-0.000799
1995,5,2,-0.002217,0.008141,-0.006329,0.001002
1995,5,3,0.006667,0.014805,0.006369,0.009222
1995,5,4,0.00883,-0.002653,0.005063,-0.000612
1995,5,5,0.004376,-0.006667,0.003778,-0.000526
1995,5,8,0.019608,0.006711,0.001757,0.006459
1995,5,9,0.002137,-0.001333,-0.002528,0.000419
1995,5,10,0.008529,0.00267,0.002535,0.001679
1995,5,11,-0.012685,0.003995,-0.015171,0.002128
1995,5,12,0.010707,0.001326,-0.001284,0.002335
1995,5,15,-0.023305,0.006623,0.006427,0.004415
1995,5,16,-0.013015,-0.003947,0.015326,0.001737
1995,5,17,0.010989,0.002642,0.007547,-0.001523
1995,5,18,-0.017391,-0.018445,-0.007491,-0.012195
1995,5,19,0,0.002685,-0.005031,-0.000655
1995,5,22,0.011062,0.02008,0.011378,0.007321
1995,5,23,0.008753,0.020997,0.01375,0.008534
1995,5,24,-0.008677,-0.011568,-0.014797,-1.2e-05
1995,5,25,-0.010941,0.006502,-0.007509,7e-06
1995,5,26,-0.002212,-0.018088,-0.017654,-0.007508
1995,5,30,0.004435,-0.025,0.003851,-0.001672
1995,5,31,0.024283,0.004049,0.017903,0.014092
1995,6,1,0,0.013441,0.006281,0.001589
1995,6,2,-0.021552,-0.003979,-0.009988,0.000409
1995,6,5,0.019824,-0.027963,0,0.006202
1995,6,6,-0.00432,0.00137,0.022699,-0.00018
1995,6,7,-0.004338,-0.016416,-0.007398,-0.003006
1995,6,8,-0.008715,-0.005563,-0.016149,-0.000529
1995,6,9,-0.021978,-0.002797,-0.008838,-0.007015
1995,6,12,0.020225,0.012623,0.005096,0.005015
1995,6,13,0.013216,0.01662,0.016477,0.00914
1995,6,14,0.004348,0.013624,0.002494,0.001052
1995,6,15,0,0,0.002488,0.002592
1995,6,16,-0.006494,-0.004032,-0.002481,0.004216
1995,6,19,0.008715,0.012146,-0.008706,0.009059
1995,6,20,-0.010799,0.042667,-0.013802,0.000377
1995,6,21,-0.002183,-0.006394,-0.016539,-0.000269
1995,6,22,0.002188,0.003861,0.006468,0.010919
1995,6,23,-0.002183,0.011538,0,-0.002282
1995,6,26,-0.004376,-0.003802,-0.011568,-0.009533
1995,6,27,-0.002198,-0.029262,0.014304,-0.003321
1995,6,28,0,0.007864,0.007692,0.003224
1995,6,29,-0.013216,0.009103,-0.010178,-0.000138
1995,6,30,0.014018,-0.010309,-0.012853,0.003167
1995,7,3,0.012195,0.016927,0.009115,0.003411
1995,7,5,0.012048,-0.008963,-0.006452,0.002081
1995,7,6,0.021645,0.021964,0.01039,0.011238
1995,7,7,0.016949,0.006321,-0.002571,0.006359
1995,7,10,-0.004167,0.011307,0.003866,0.002132
1995,7,11,-0.012552,-0.008696,0.01027,-0.00303
1995,7,12,0.002119,0.018797,0.007624,0.01104
1995,7,13,-0.010571,0.02091,0.001261,0.000726
1995,7,14,-0.00641,0.001205,-0.006297,-0.001335
1995,7,17,0.023656,0.032491,0.003802,0.004282
1995,7,18,-0.008403,-0.002331,-0.003788,-0.00768
1995,7,19,-0.014831,-0.053738,0.002535,-0.016132
1995,7,20,0.021505,0.028395,0.006321,0.006011
1995,7,21,0.008421,-0.004802,0.008794,0.00087
1995,7,24,-0.004175,0.037394,0.006227,0.007038
1995,7,25,0,0.00814,-0.014851,0.00743
1995,7,26,-0.006289,0.005767,-0.005025,0.002295
1995,7,27,0,0.016055,0.002525,0.006897
1995,7,28,-0.008439,-0.001129,-0.021411,-0.00258
1995,7,31,0.004255,-0.015819,0.006435,-0.00074
1995,8,1,-0.006356,0.006889,-0.006394,-0.004611
1995,8,2,-0.021322,-0.019384,0.003861,-0.001617
1995,8,3,0,0.013953,0.006923,-0.000882
1995,8,4,0.004357,-0.00344,-0.001285,0.001685
1995,8,7,0.019523,0.002301,-0.007722,0.00253
1995,8,8,0.004255,0.009185,-0.009079,0.000731
1995,8,9,-0.006356,0.002281,0.018325,0.000222
1995,8,10,-0.010661,-0.006826,0.001285,-0.002635
1995,8,11,-0.00431,0.001145,-0.012837,-0.003161
1995,8,14,0.015152,0.01373,-0.006502,0.007172
1995,8,15,0,0.011287,-0.005236,-0.000857
1995,8,16,-0.006397,0.003348,-0.011842,0.004491
1995,8,17,-0.01073,0.011123,0.013316,0.000314
1995,8,18,-0.006508,-0.019802,0.011827,0.00094
1995,8,21,0.004367,-0.041526,0.006494,-0.001995
1995,8,22,0,0.008197,0,0.00179
1995,8,23,-0.006522,-0.009292,-0.002581,-0.002353
1995,8,24,0.010941,-0.016413,-0.012937,-0.000411
1995,8,25,0.010823,-0.009535,0.006553,0.004099
1995,8,28,0.006424,-0.021661,-0.005208,-0.002701
1995,8,29,0.002128,0.00738,-0.005236,0.000289
1995,8,30,0.002123,-0.007326,0.003947,0.003258
1995,8,31,-0.002119,0.01722,-0.001311,0.00324
1995,9,1,-0.002123,-0.006046,0.020997,0.002949
1995,9,5,0,-0.015815,0.006427,0.009585
1995,9,6,0.010638,-0.003708,-0.003831,0.003727
1995,9,7,-0.004211,-0.013648,0.011538,0.000931
1995,9,8,-0.006342,-0.005031,-0.008872,0.005119
1995,9,11,0.002128,-0.025284,0.007673,0.002654
1995,9,12,0.019108,0.011673,0.016497,0.002905
1995,9,13,0.010417,-0.029487,0.001248,0.003775
1995,9,14,0.028866,-0.01321,0.01995,0.005693
1995,9,15,0.024048,-0.012048,0.00978,-0.001695
1995,9,18,-0.023483,0.020325,-0.020884,-0.00124
1995,9,19,-0.006012,0.027888,-0.005873,0.003027
1995,9,20,0,-0.010336,0.004975,0.004445
1995,9,21,0.002016,-0.01436,-0.011139,-0.005682
1995,9,22,0.014085,-0.005298,-0.003755,-0.003045
1995,9,25,0.021825,-0.011984,-0.002513,-0.001675
1995,9,26,-0.001942,0.001348,-0.015113,-0.000951
1995,9,27,-0.005292,0.016151,-0.003836,-0.002939
1995,9,28,-0.003937,-0.005298,0.020539,0.008995
1995,9,29,0.007905,0.006658,0.002516,-0.000611
1995,10,2,-0.003922,-0.010582,-0.006274,-0.005967
1995,10,3,-0.005906,0.014706,0.008838,-0.00143
1995,10,4,0.007921,-0.011858,0.018773,-0.00425
1995,10,5,-0.009823,0.008,0.003686,0.003076
1995,10,6,-0.001984,-0.003968,-0.002448,0.000347
1995,10,9,0,-0.022576,-0.019632,-0.010236
1995,10,10,-0.003976,-0.013587,0.005006,-0.002323
1995,10,11,-0.007984,0.019284,-0.008717,0.0061
1995,10,12,0.012072,0.005405,-0.002513,0.007793
1995,10,13,0.001988,-0.005376,0.005038,0.003627
1995,10,16,-0.001984,0.016216,0.005013,-0.001745
1995,10,17,0.017893,0.030585,-0.004988,0.005757
1995,10,18,0.003906,-0.005161,0.010025,0.002187
1995,10,19,0.015564,0.019455,0.012407,0.003116
1995,10,20,-0.009579,-0.029262,-0.002451,-0.005509
1995,10,23,-0.017408,0.038008,-0.002457,-0.00411
1995,10,24,-0.007874,-0.010101,0.008621,0.001466
1995,10,25,0,-0.019133,-0.007326,-0.008041
1995,10,26,-0.007937,-0.002601,-0.01599,-0.009207
1995,10,27,-0.004,0.006519,0.00125,0.004079
1995,10,30,0.014056,0.018135,0.004994,0.006458
1995,10,31,0.00198,-0.010178,0.001242,-0.001803
1995,11,1,-0.01581,-0.003856,0.01737,0.004936
1995,11,2,0.02008,0.028387,0.002927,0.010423
1995,11,3,-0.011811,0.018821,0.013497,0.003241
1995,11,6,0.001992,-0.009852,-0.004843,-0.002414
1995,11,7,0.00994,-0.017413,-0.002433,-0.004656
1995,11,8,0.021654,-0.007595,0.019512,0.007059
1995,11,9,0.003854,0.006394,-0.011962,0.004542
1995,11,10,0.007678,-0.010165,0.008475,-0.000907
1995,11,13,0,0,0.019208,-0.001146
1995,11,14,-0.001905,-0.020539,-0.014134,-0.006191
1995,11,15,0.007634,0.001311,0.002389,0.005248
1995,11,16,0.024621,0.001309,0.020262,0.005931
1995,11,17,-0.009242,-0.005229,0.004673,0.004097
1995,11,20,-0.007463,-0.022339,-0.003488,-0.005236
1995,11,21,0.013158,0.016129,0.007001,0.002285
1995,11,22,-0.016698,0.007937,-0.022016,-0.001956
1995,11,24,-0.003774,0.006562,-0.00237,0.003559
1995,11,27,-0.00947,0,-0.004751,0.001796
1995,11,28,0.024857,0.011734,0.001193,0.007755
1995,11,29,0.009328,0.001289,0,0.004113
1995,11,30,-0.007394,-0.005148,-0.004768,-0.000132
1995,12,1,0.022346,-0.019405,0.017964,0.001577
1995,12,4,0.01275,0.014512,0.016471,0.010437
1995,12,5,0.005396,-0.003901,0.013889,0.004694
1995,12,6,0.021467,0,-0.002283,0.002141
1995,12,7,-0.007005,-0.010444,-0.006865,-0.006579
1995,12,8,-0.007055,0.022427,0.018433,0.002041
1995,12,11,0.005329,-0.006452,0.028281,0.002505
1995,12,12,0.017668,-0.009091,0.009901,-0.002436
1995,12,13,0,-0.009174,0.013072,0.004342
1995,12,14,-0.008681,-0.007937,-0.015054,-0.007695
1995,12,15,0.014011,-0.037333,-0.010917,-0.002636
1995,12,18,0.003454,-0.01385,-0.041943,-0.017084
1995,12,19,-0.008606,0.032303,0.008065,0.009855
1995,12,20,-0.027778,-0.027211,0.012571,-0.004789
1995,12,21,0.007143,0.016783,-0.002257,0.007096
1995,12,22,0.015957,0.004127,0.010181,0.003434
1995,12,26,0.006981,0.005479,0.00112,0.003192
1995,12,27,0.001179,0.002725,0.01566,0.001561
1995,12,28,-0.008711,-0.02038,0,-0.000333
1995,12,29,0.012302,0.01387,-0.015419,0.004419
1996,1,2,0.020833,-0.005472,0.01566,0.006579
1996,1,3,0.001701,-0.017882,-0.004405,-0.000195
1996,1,4,-0.011885,-0.026611,0.018805,-0.007677
1996,1,5,0.001718,0.020144,0.023887,-0.00105
1996,1,8,0.006861,0.005642,-0.007423,0.002631
1996,1,9,-0.017036,-0.026648,-0.019231,-0.015855
1996,1,10,-0.024263,0.005764,-0.030501,-0.015515
1996,1,11,0.001776,0,0.013483,0.008451
1996,1,12,-0.003546,-0.010029,-0.02439,-0.000957
1996,1,15,0,-0.037627,-0.006818,-0.005272
1996,1,16,0.008897,0.046617,0.006865,0.010105
1996,1,17,0.007055,0.007184,-0.001136,-0.000539
1996,1,18,0.015762,0.098431,0.002275,0.003764
1996,1,19,0.024138,0.05974,0.003405,0.005736
1996,1,22,-0.003367,0.002451,-0.015837,0.004292
1996,1,23,-0.013514,0.007335,0,-5.6e-05
1996,1,24,0.010274,0.038835,0.011494,0.010271
1996,1,25,0.013559,-0.026869,-0.010227,-0.003659
1996,1,26,0.010033,0.006002,0.011481,0.006214
1996,1,29,-0.008278,0.016706,0.007946,0.003931
1996,1,30,0.008347,0.019953,-0.010135,0.009144
1996,1,31,0.016556,-0.001151,0.007964,0.008041
1996,2,1,0.003257,0.004608,0.017381,0.004603
1996,2,2,0.001623,0.005734,-0.00783,-0.002343
1996,2,5,0.012966,0.023945,-0.002255,0.007057
1996,2,6,0.0128,0.022272,-0.00226,0.006822
1996,2,7,-0.009479,-0.01634,0.00453,0.003532
1996,2,8,0.014354,0.007769,0.042841,0.007787
1996,2,9,-0.001572,0,-0.019459,0.000876
1996,2,12,0.00315,0.015419,0.019846,0.005515
1996,2,13,0.00157,-0.0141,0.005405,-0.00185
1996,2,14,-0.012539,0.005501,-0.015054,-0.004129
1996,2,15,-0.009524,0.02954,0.004367,-0.002747
1996,2,16,-0.00641,0.003188,-0.013043,-0.003468
1996,2,20,-0.006452,0.009534,-0.011013,-0.010425
1996,2,21,0.011364,0.009444,0.014477,0.010248
1996,2,22,0.022472,0.032225,0.020856,0.015274
1996,2,23,0.00157,0.012085,-0.019355,0.000693
1996,2,26,-0.015674,-0.00597,-0.029605,-0.009862
1996,2,27,-0.009554,0.031031,-0.00565,-0.004125
1996,2,28,-0.0209,-0.01068,-0.019318,-0.001663
1996,2,29,-0.00821,-0.037291,0.016222,-0.005491
1996,3,1,0.018212,-0.036697,0.018244,0.002625
1996,3,4,0.018992,-0.016931,-0.003359,0.008954
1996,3,5,0.004815,0.024758,0.002247,0.006747
1996,3,6,-0.004792,-0.016807,0.01009,-0.003414
1996,3,7,0,0.001068,0.012209,0.001891
1996,3,8,-0.040128,-0.024546,-0.028509,-0.028451
1996,3,11,0.023411,0.026258,-0.003386,0.009433
1996,3,12,-0.019608,-0.025586,0.010193,-0.004661
1996,3,13,-0.005,0.014223,0.016816,0.00452
1996,3,14,0.0067,0.00863,0.015436,0.004274
1996,3,15,0.008319,0.025668,-0.027144,0.001546
1996,3,18,0.028053,0.039625,0.011161,0.014285
1996,3,19,-0.009631,-0.023069,0.015453,-0.001161
1996,3,20,0.001621,-0.039014,-0.015217,-0.002581
1996,3,21,0.001618,-0.018162,0.011038,-0.000697
1996,3,22,0.012924,-0.005441,0.002183,0.00228
1996,3,25,0.007974,-0.04814,0.002179,-0.002488
1996,3,26,0,0.018391,0.013043,0.00318
1996,3,27,-0.001582,0.004515,-0.007511,-0.003147
1996,3,28,-0.007924,-0.013483,0.018378,0.000363
1996,3,29,-0.004792,0.013667,-0.015924,-0.001723
1996,4,1,0.019262,-0.007865,0.001079,0.010258
1996,4,2,0.001575,0.065685,0.007543,0.00238
1996,4,3,0.009434,0.018066,0.005348,0.00136
1996,4,4,0.001558,-0.016701,0.011702,0.000542
1996,4,8,-0.009331,0.0138,-0.02103,-0.016022
1996,4,9,-0.015699,-0.012565,0.010741,-0.00086
1996,4,10,-0.022329,-0.015907,-0.018066,-0.010783
1996,4,11,-0.013051,0.012931,-0.006494,-0.005039
1996,4,12,0.016529,-0.051064,-0.006536,0.008086
1996,4,15,0.017886,0.023543,0.017544,0.008028
1996,4,16,-0.00639,0.012048,0.001078,0.00499
1996,4,17,0.006431,-0.088745,-0.009688,-0.004519
1996,4,18,0.01278,0.002375,-0.020652,0.004744
1996,4,19,-0.001577,-0.001185,0.007769,0.002401
1996,4,22,0.004739,0.017794,-0.006608,0.005928
1996,4,23,-0.001572,-0.002331,0.028825,0.006
1996,4,24,-0.004724,-0.002336,0.002155,0.00018
1996,4,25,-0.012658,0.014052,-0.002151,0.004579
1996,4,26,-0.001603,-0.004619,-0.011853,0.001748
1996,4,29,-0.00321,0.008121,0.023991,0.00104
1996,4,30,-0.004831,-0.008055,-0.020234,0.000457
1996,5,1,0.008091,0.00116,-0.020652,0.002321
1996,5,2,-0.004815,0,0.00222,-0.015357
1996,5,3,-0.006452,0.002317,-0.002215,-0.000733
1996,5,6,-0.00974,-0.010405,-0.007769,-0.001287
1996,5,7,-0.011475,-0.010514,-0.016779,-0.003532
1996,5,8,0.008292,0.003306,0.009101,0.005829
1996,5,9,0.013158,0.010626,0.023891,0.002622
1996,5,10,0.00974,-0.005841,0.003333,0.010631
1996,5,13,0.009646,0.011751,0.014396,0.012797
1996,5,14,0.004777,0.009292,-0.002183,0.007092
1996,5,15,-0.001585,0.003452,0.001094,-9e-05
1996,5,16,0.014286,-0.00344,-0.021858,0.000489
1996,5,17,0.017214,0.020713,0.003352,0.005461
1996,5,20,0.038462,0.011274,0.023385,0.005957
1996,5,21,-0.013333,-0.010033,-0.004353,-0.000318
1996,5,22,0.01952,-0.005631,0.012022,0.006104
1996,5,23,-0.002946,-0.010193,-0.0054,-0.002374
1996,5,24,0.004431,-0.004577,-0.0076,0.002483
1996,5,28,-0.026471,-0.004598,-0.013129,-0.008506
1996,5,29,-0.006042,-0.012702,-0.008869,-0.006435
1996,5,30,0.012158,0.003509,0.010067,0.005165
1996,5,31,-0.006006,-0.004662,0,-0.001387
1996,6,3,0.001511,-0.012881,-0.00443,-0.002277
1996,6,4,0.012066,0.004745,0.010011,0.006605
1996,6,5,0.005961,-0.009445,0.005507,0.006956
1996,6,6,0.022222,-0.034565,-0.012048,-0.007363
1996,6,7,-0.004348,0.004938,0.014412,-0.002055
1996,6,10,0.001456,0.0086,-0.003279,-0.000836
1996,6,11,-0.015988,0.004872,-0.001096,-0.001081
1996,6,12,0.007386,-0.001212,0.002195,-0.000601
1996,6,13,0.005865,0.002427,-0.004381,-0.002721
1996,6,14,0,-0.015738,0.0022,-0.004103
1996,6,17,0.005831,0.00861,-0.006586,-0.001843
1996,6,18,-0.007246,-0.012195,-0.00221,-0.007103
1996,6,19,0,0.008642,0.00443,-0.000963
1996,6,20,0,-0.013464,-0.002205,-0.003023
1996,6,21,0.016058,-0.021092,0.00221,0.005693
1996,6,24,0.00431,0.010139,0.006615,0.003631
1996,6,25,0.004292,0.001255,-0.004381,-0.002137
1996,6,26,-0.009972,-0.011278,0.005501,-0.007774
1996,6,27,0.007194,0.002535,0.001094,0.005893
1996,6,28,-0.008571,0.001264,-0.017486,0.007378
1996,7,1,0.011066,0.025253,-0.002225,0.007617
1996,7,2,0.002865,-0.014778,0.021182,-0.002386
1996,7,3,-0.002857,-0.015,0.008734,-0.003087
1996,7,5,-0.018625,-0.006345,-0.017316,-0.019654
1996,7,8,-0.020438,0.005109,0.006608,-0.008243
1996,7,9,0.008942,0.006353,0.010941,0.003562
1996,7,10,0.008863,-0.001263,0.007576,-0.001786
1996,7,11,-0.01757,-0.029077,-0.004296,-0.01795
1996,7,12,0.00149,-0.013021,0.011866,0.000111
1996,7,15,-0.03125,-0.040897,-0.01919,-0.026068
1996,7,16,-0.006144,0.053645,-0.029348,-0.005317
1996,7,17,0.023184,-0.016971,-0.008959,0.01392
1996,7,18,0.013595,0.001328,0.015819,0.0159
1996,7,19,-0.020864,-0.005305,0.024472,-0.007256
1996,7,22,-0.015221,-0.013333,-0.003257,-0.009217
1996,7,23,-0.018547,-0.024324,-0.019608,-0.014066
1996,7,24,0.006299,0.01662,0,-0.002606
1996,7,25,0.00939,0.129428,-0.011111,0.009201
1996,7,26,0.009302,0.002413,-0.014607,0.009103
1996,7,29,-0.016897,0.008424,0.007982,-0.007463
1996,7,30,0.001563,0.02506,-0.014706,0.004811
1996,7,31,0.026521,0.001164,0.012629,0.007414
1996,8,1,0.013678,-0.002326,0.014739,0.015445
1996,8,2,0.032984,0.015152,0.015784,0.018183
1996,8,5,-0.002903,0.003444,0.00222,-0.002583
1996,8,6,0.007278,0.003432,0.002215,0.00303
1996,8,7,-0.008671,0.030559,-0.022099,0.004065
1996,8,8,-0.010204,0.007769,0.00565,-0.001286
1996,8,9,-0.013255,-0.009912,-0.007865,-0.002428
1996,8,12,0.014925,-0.002225,0.007928,0.005319
1996,8,13,0,-0.024526,0.001124,-0.007504
1996,8,14,0.004412,0.017143,0.004489,0.003868
1996,8,15,-0.007321,-0.003371,-0.001117,0.001164
1996,8,16,0.001475,-0.007892,0.016779,0.004323
1996,8,19,0.001473,0,0.006601,0.001164
1996,8,20,0,0.004545,0.001093,-0.001057
1996,8,21,-0.011765,0.015837,-0.014192,-0.000557
1996,8,22,0.00744,0.003341,0.021041,0.00843
1996,8,23,0.013294,0.00333,-0.009761,-0.003362
1996,8,26,-0.001458,-0.004425,-0.004381,-0.003397
1996,8,27,0.010219,-0.006667,0.018702,0.004076
1996,8,28,-0.001445,0.029083,-0.011879,0.000302
1996,8,29,-0.018813,0.001087,-0.006557,-0.009003
1996,8,30,-0.019174,-0.006515,-0.005501,-0.005907
1996,9,3,0.01203,0.00765,0.021018,0.0017
1996,9,4,0.001486,-0.005423,0,0.001698
1996,9,5,-0.011869,-0.013086,0.002167,-0.009289
1996,9,6,0.018018,0.020994,0.007568,0.009646
1996,9,9,0.010324,0.018398,0.01073,0.009589
1996,9,10,0.00438,0.004251,-0.010616,0.000708
1996,9,11,0,-0.001058,0.016094,0.00429
1996,9,12,0.011628,-0.006356,-0.015839,0.006308
1996,9,13,0.015805,0.041578,0.001073,0.012673
1996,9,16,0,0.005118,0.007503,0.004961
1996,9,17,-0.015559,0.007128,-0.003191,-0.001067
1996,9,18,0.002874,0.007078,0.012807,-0.001554
1996,9,19,0.007163,-0.008032,-0.002107,0.001996
1996,9,20,0.014225,-0.004049,0.01056,0.005071
1996,9,23,-0.007013,0.010163,-0.011494,-0.001757
1996,9,24,0.015537,-0.001006,0.003171,6.4e-05
1996,9,25,0.018081,0.019134,-0.01686,0.001775
1996,9,26,-0.007268,-0.016798,-0.005359,0.002209
1996,9,27,0.012448,0.003015,0.005388,0.000833
1996,9,30,-0.005464,-0.002004,-0.007503,0.002071
1996,10,1,-0.004121,-0.006024,0.008639,0.000582
1996,10,2,0.013793,0.017172,0.006424,0.007391
1996,10,3,0,-0.006951,-0.01383,-0.001488
1996,10,4,0.017687,0.013,0.007551,0.011093
1996,10,7,0.006684,0.009872,0.017131,0.001948
1996,10,8,-0.007968,0.00391,-0.002105,-0.004145
1996,10,9,-0.005355,-0.016553,-0.003165,-0.004733
1996,10,10,-0.009421,0.011881,-0.01164,-0.002059
1996,10,11,0.025815,0.016634,0.003212,0.006885
1996,10,14,0.006623,0.000962,0.01174,0.004403
1996,10,15,0.002632,-0.003846,0,-0.001334
1996,10,16,-0.002625,-0.014479,-0.004219,0.000982
1996,10,17,0.001316,-0.015671,0.006356,0.00256
1996,10,18,0,0.029851,0.017895,0.003656
1996,10,21,0.00657,0.005797,-0.008273,-0.002414
1996,10,22,-0.001305,-0.024015,-0.001043,-0.006061
1996,10,23,0.00915,0.017717,-0.011482,0.000221
