"VaR_nonp" "VaR_par" "ES_nonp" "ES_par"
340.964 325.444450400234 557.151755102041 547.147202447348
296.3613 291.893593517876 598.13604 471.804462199606
347.5786 346.19716914574 559.09456 535.46268796999
312.7355 313.082059790824 535.15396 516.887569576673
286.724 298.038242687973 618.0498 469.439342516522
319.0853 322.160915447448 531.20972 518.772363884131
351.512 340.620166433055 1005.02718367347 463.358151402182
339.756 325.494197386837 643.515102040816 577.120870896415
339.756 324.101581950951 717.323083333333 547.490667342586
332.9461 323.38980778948 596.28304 513.003368754452
389.4246 338.341622303945 612.92664 479.242327867697
331.0513 318.037993453478 557.92888 492.894027485448
311.2132 296.970432348641 540.13836 430.186023330474
371.86 338.930781527559 641.389551020408 588.963253637275
330.964 318.17848373654 607.468285714286 542.18799813569
335.106 321.480103209012 631.532285714286 479.246627547624
335.2223 331.215783758093 611.83304 579.304421038441
339.798 308.258889402108 558.118897959184 467.9099601569
347.48 346.040207449223 722.78493877551 614.89109971413
332.71 315.097756286242 649.820816326531 558.865154667913
322.9668 317.432258191062 898.73704 438.263316144665
319.2666 311.015738282668 557.19876 520.065099373375
339.756 319.543401661834 626.763333333333 536.996138120602
339.8563 310.951914352745 592.4572 500.087285069458
343.3923 338.553855254329 559.13524 552.78318019592
318.908 308.615913918628 457.590204081633 447.59627529155
339.7581 311.955881047868 483.07648 425.709372736387
322.8795 325.620150884414 657.67848 573.481180657783
349.452 333.984010931334 686.191957446808 559.49921547684
340.964 334.734436154645 538.933020408163 526.30217614506
286.288 311.277471572817 602.20888 500.58411366591
312.5582 318.805205078902 650.81056 562.877526149316
332.8298 318.659002336944 521.21284 532.869317260658
392.0286 335.003046170429 733.33584 584.299128590571
298.9149 312.586931717367 556.39968 512.845190827931
326.4115 311.101282031483 604.14212 507.295106316276
345.944 311.650893072923 503.444375 484.124069613012
343.258 326.665720626539 547.154204081633 572.681310869354
347.5786 317.614053055956 640.70348 544.378966320282
335.2223 337.53732620159 639.0332 552.504869339915
322.8795 321.770845395772 587.82356 555.988025173927
339.971 317.678062446069 621.05272 495.991801971422
335.3406 331.737814316875 683.97756 562.192399912117
343.258 316.017173317894 636.941918367347 531.866296989372
345.558 319.063160897435 775.076489795918 548.654827539693
347.48 331.232397417715 740.334833333333 587.207608459951
332.8298 323.657139669235 630.86088 537.295369412444
332.9461 321.530641227328 602.27364 525.839024346495
332.8298 317.589700582111 536.42288 520.679531305074
298.9149 301.813414127861 565.63332 480.245914458923
332.71 311.866979077969 552.337833333333 485.837752257641
284.854 305.808806172752 584.970458333333 510.671300041535
363.334 333.951206520668 738.837416666667 618.058977309458
337.432 304.980626730619 534.839102040816 519.503474091393
337.5482 313.058355753014 548.49712 479.21375057654
339.756 322.855518803584 727.637387755102 439.753941646785
337.5482 316.657465809283 545.69084 525.762501900291
339.798 330.430240623235 551.272653061224 562.277422311973
326.3242 314.531894414987 639.84504 525.35583781914
310.468 323.474852077215 487.365755102041 517.870565297897
346.0001 319.165200411777 917.69076 454.252806196241
326.08 310.418140603444 504.682897959184 433.231827055885
346.0001 334.307571812231 715.33484 551.442533554032
345.944 317.686512463963 570.419666666667 436.4251723145
322.6353 310.173499734671 583.81188 525.376702177402
332.8298 317.965947874812 750.17248 546.614827026003
339.8164 329.102128651773 669.51324 538.317947272613
299.008 318.250185265983 535.078530612245 520.516802318514
347.5786 329.220844912964 599.23188 524.483114238076
332.8298 310.007366864617 571.03304 531.161597624276
343.3923 344.022315378096 593.69764 577.3091353871
339.8563 336.258202548077 688.55256 551.702045510259
370.992 338.454690532076 670.994693877551 536.863727872094
341.3884 353.087546902315 646.08308 592.050868641342
339.8563 308.279644348124 559.49672 512.7445492353
339.971 307.11765535405 551.15852 490.884290300506
293.6969 306.032495867534 541.7564 473.392555726095
319.5108 320.385454712118 594.18692 502.460995296816
293.6969 319.897188179067 673.67736 543.374694850515
322.6353 317.864701163231 590.57792 534.755010109061
326.3242 310.819446425472 508.7106 429.302345650915
331.5787 312.730046824915 576.92324 526.581510974699
337.432 309.859480070446 662.429428571429 531.154702763297
339.9311 312.748625139229 614.91416 494.94542270702
319.0853 318.249673432901 872.2368 435.803576954559
346.0208 332.746296378968 593.39492 475.647920889949
345.944 324.576754305487 577.906130434783 497.339828160974
322.454 308.017272759063 507.06612244898 430.516644760011
322.6353 313.735655647652 478.31104 488.284914491572
339.8563 321.359708960671 601.69628 457.621226549177
347.48 331.86973053854 678.571 575.69503457485
332.71 309.195730392071 439.756083333333 420.64808300249
299.2478 315.756680593613 538.30168 518.234628645519
339.756 317.855053959009 522.846081632653 508.481694724479
364.2033 358.388154365164 651.5228 513.275989429554
337.5503 315.803509293408 555.37548 512.399136783982
343.4691 332.633131261296 615.49072 596.41952999522
372.2813 348.633390077104 757.559 579.747021689567
345.558 328.202276916354 709.093591836735 581.246567301242
331.0513 308.004806364597 582.86628 436.307896539945
340.964 330.706107024581 707.666326530612 536.747095807148
311.16 314.116988912014 474.730734693877 423.880585329499
310.468 316.870901216512 618.565632653061 550.086145074558
347.866 336.347017547647 744.55112 601.364342603473
335.3989 331.141793586226 523.3754 494.442519310381
337.432 320.076010299989 690.772326530612 529.425410065254
341.0787 338.223971593211 608.82016 539.680722528992
347.0867 327.624220932419 649.45248 542.825224179941
351.6964 361.706516575248 714.08744 611.565834353717
363.334 339.881959312639 596.520571428571 544.657377382217
347.48 344.626100216593 667.563469387755 584.721724829175
340.086 317.344878013346 522.78584 502.589644032503
337.5482 320.241570764413 563.68244 507.40249854003
343.258 323.114914928137 558.75 516.864701841376
337.7233 338.31817037756 627.68704 534.715961403326
347.5786 346.692506345533 684.30748 606.346612799212
303.804 335.917038955586 680.153632653061 560.458040594662
310.5026 304.145657261346 461.28688 484.643812889194
339.7581 320.12473971787 550.63592 530.149143763315
337.5482 317.258017180109 569.75428 514.723269897975
299.2478 312.931196743659 560.21644 444.013496050407
318.908 315.154778026423 483.262458333333 514.415114063609
311.7247 333.673210345956 537.81632 539.045700450608
349.555 348.670607645458 738.59524 580.605837382724
319.0853 304.157468896921 525.70456 426.35371799526
380.7366 361.523117599187 665.38392 617.417497877212
345.944 316.204730720331 614.427714285714 447.878226458052
335.106 337.943462088795 674.261083333333 562.020631473375
312.5582 306.675586032655 567.72624 495.326300956503
319.0853 323.164804137411 606.4116 520.270407617902
339.7581 325.995067336868 561.13836 538.311964748345
303.804 308.381859582293 455.052 479.807445869692
296.222 329.509733866205 601.863918367347 535.790507915934
299.6156 320.886939504908 658.45012 526.249035807326
335.3385 337.3542378723 665.35288 608.485938691408
333.0623 318.538073886385 490.10924 432.34061713353
345.558 303.333881592877 497.414666666667 437.305185996343
337.5503 321.851792535557 600.45504 538.248298227076
339.8563 318.619137030264 655.69564 503.398399139376
296.3564 304.705814929297 497.1064 475.720048506143
326.08 320.864151164927 520.984448979592 527.897664065826
343.373 338.072505286424 656.44608 563.733048942601
322.454 297.90350753673 509.467714285714 429.992097174165
335.2223 334.974528190154 604.56856 529.555181593361
343.3923 322.877909008676 577.10948 449.737657293371
322.8795 315.418043683454 658.94576 556.955287594388
351.512 338.623926834997 718.272170212766 573.035239230988
296.3564 305.150090203021 638.42492 546.193889377662
346.0001 343.10654772005 628.52972 554.445736411874
331.0513 317.985969733083 543.53464 452.234031414428
341.213 333.436202675296 747.85804 566.253827861803
335.3385 336.341013088317 645.98636 544.179170340023
339.8563 344.700354566232 537.07584 471.81999700963
339.8164 320.297313884129 664.96504 496.214331917103
337.5482 321.717351258912 656.33676 565.862431371644
355.2 323.44176967924 701.520291666667 565.65327735098
345.5773 335.864214089956 633.29448 560.250459682713
339.8164 338.086221651289 736.75048 598.059518432369
349.452 318.958690370899 569.109346938775 441.896488737128
312.224 308.14319263369 649.267020408163 510.897881585995
337.432 345.246960703175 692.165265306122 567.935655229828
312.224 299.980936610995 529.953791666667 480.909664692317
322.9668 308.020702940112 552.73584 485.692728591949
343.373 314.276192349348 627.69908 523.495485890516
339.7581 322.284931961829 486.46764 474.131575205354
349.452 338.378366825431 640.541183673469 595.620257391627
332.9461 323.490185696781 615.82108 508.129731037633
343.373 333.904189637647 484.06716 491.72286285141
326.08 318.607322756612 545.932367346939 442.575138409739
335.106 311.149632574588 580.718408163265 543.869065183996
293.8313 320.875551226688 652.72248 504.095576595806
345.5773 325.478555013555 503.05728 456.005186971399
347.48 344.384126363579 650.728816326531 575.509151107999
339.798 321.229051118124 577.857551020408 531.862837148355
363.334 338.487318056769 605.204897959184 607.791023320888
319.0853 305.697403132379 531.37884 465.452568303665
322.6353 310.576434621131 561.2702 499.375706567408
331.1711 299.888481688443 525.68404 529.110174372875
339.7581 320.048591459869 635.57088 562.159093956773
335.2223 312.67704468547 591.65176 503.628778864064
332.8298 312.350426725111 554.33916 484.840602395415
296.3564 322.46003362122 571.00392 539.94603194798
349.555 337.156755560986 640.9132 561.219914152091
286.3146 297.310709921152 537.5754 482.12205432206
351.6964 331.005926681312 675.95548 542.573945309784
339.798 312.907882536875 563.382844444444 437.498688195666
335.2223 318.606913231104 589.39244 493.142180140651
312.224 316.303369239858 466.91693877551 470.929011585879
332.8298 299.350463186534 498.16396 486.108791708665
331.0513 300.500832648419 481.48484 459.387841264349
310.468 327.592027241319 493.046326530612 519.741337417561
335.2223 324.356899306898 579.11024 533.894279442947
346.0001 339.545299028391 659.53028 601.756734651164
339.798 326.72295970533 684.806285714286 545.791497907696
326.3242 312.076784858179 531.63344 490.07869223903
337.5503 324.926965553557 624.74956 540.80849962099
319.0853 307.010310316737 605.7736 516.973520523188
326.3242 307.732684545408 493.36204 504.718529972715
330.964 320.243489114672 513.695755102041 538.374296873951
310.89 312.604557764471 471.6518 437.97249416141
332.8298 334.202908071029 695.71956 547.762715654524
341.1937 333.45147474766 686.40968 556.599014302102
346.8135 351.037526866648 820.56052 647.03619919692
326.08 329.094774920555 689.36 556.482181145613
345.5773 354.278876556955 714.5526 620.05010899605
339.8164 331.522356909962 653.00516 554.386316970197
299.008 321.236097922162 668.865428571428 525.658553202709
346.0001 344.079417048369 585.38744 585.017112406541
304.1718 311.736294474542 489.16692 439.653961709106
349.452 334.268356780429 591.79770212766 548.467804808477
326.3242 321.104392916054 546.87472 484.30662735429
335.2223 331.506972831099 615.35352 538.523145440367
312.224 318.709180577187 685.082408163265 535.099444728208
299.2478 312.300615259897 593.14092 519.394963400212
326.08 317.290358808004 709.601183673469 534.653829092635
299.2478 318.059848037764 574.13612 516.043684435153
332.9461 315.501452111577 522.76004 441.577659392164
337.5482 336.275579587903 683.13104 566.900411176752
332.71 336.609746786851 617.630595744681 511.727253078504
311.2132 313.473408857656 541.18288 480.823143508474
298.91 299.50823636868 629.304408163265 484.895712194976
337.5482 332.685445330102 688.13588 558.999839685387
326.3242 315.65984638293 554.59664 491.818386344951
346.0001 336.063804647614 655.1048 557.318080449899
331.1711 312.407593732078 569.55 519.611993079084
347.0867 328.450676620972 507.9406 512.502683208622
341.213 315.658831309885 690.27032 532.149559468272
322.6353 315.194049191474 555.1746 564.640235768119
322.6353 312.326058220775 589.84712 485.640158868092
355.6067 338.123494212366 588.10924 576.043294385431
326.3242 331.375242730231 677.9886 544.523841711143
339.756 329.46223672173 524.489387755102 545.891351603269
349.452 327.054399840764 599.152448979592 516.371881807556
303.804 311.139276523091 740.286693877551 568.241198564969
347.066 317.694433796745 720.335265306122 565.63283331555
335.106 321.104527541868 513.858571428571 444.669160660198
311.16 311.641492764939 526.158040816327 521.358724284002
339.7581 313.219447343299 776.65884 528.430624364492
345.5773 346.96141396039 711.94592 568.047048327659
351.6964 322.015207428771 603.70404 590.321494859266
337.5482 335.320330491293 675.364 552.993534640708
294.076 309.215917635557 498.71132 530.137935829821
298.91 318.414529725711 496.837306122449 511.208147232427
343.4484 317.779313721733 807.92412 460.72161130148
345.944 317.143741527941 623.598693877551 505.067869556654
322.8795 322.558774265069 709.22524 558.762520636667
341.1937 328.88278564974 596.64016 440.721033315854
310.5026 312.169456650173 560.3988 443.259939797833
296.3613 308.623707679726 581.9718 477.292115124444
340.964 323.808031772329 553.289591836735 444.379987210758
351.512 362.236011956557 882.819224489796 612.030118922224
341.0787 321.155372269537 645.84588 541.849854477711
330.964 337.282770065557 679.087142857143 573.608670042
341.0787 334.388663698722 640.13632 550.455889004657
339.8563 327.211776208333 556.23092 531.811569386931
332.71 310.992294244838 608.684541666667 496.613448667673
341.4914 339.057076392859 772.37792 574.315313042514
347.066 344.111044254336 673.568448979592 564.826951770122
340.964 324.267888926081 820.338612244898 456.390532829533
303.804 296.687266604555 501.554244897959 472.093214541801
337.432 306.80403179745 484.31625 495.703779526924
286.724 319.529326234565 600.42756 520.649988447449
312.5582 307.693502707246 502.4052 423.070606343157
352.486 327.793822720098 634.5026 538.742648670005
343.373 329.033964590188 598.43168 526.18691886675
345.5773 354.018206187159 742.4954 585.995124309091
312.5582 323.35222928251 716.51696 546.17758042222
322.6353 318.209897156243 613.3034 518.379188229673
298.91 291.854462129729 516.358489795918 502.263923088204
349.7394 328.629892796146 672.8944 531.026101315547
335.106 335.945400587916 723.781 554.295159231947
319.2666 318.188181602174 614.81352 516.560172140966
363.334 336.713712963627 773.230367346939 601.790508489212
345.6541 317.023175419826 666.15688 549.648825328901
286.312 291.433265601411 569.587083333333 455.388957623637
347.5786 336.382238957356 629.32996 584.228229707763
341.0787 314.754628658093 744.32368 540.84074787168
311.16 316.422752172745 549.139632653061 429.169309275581
331.0513 326.275839617407 616.20892 532.617811253583
332.8298 327.448335615998 642.96976 551.039391667652
310.468 327.231880805944 713.369346938775 560.837303849861
347.48 323.531381922488 634.734775510204 546.566877108425
339.798 322.499732131906 763.237428571428 612.807832927399
341.0787 337.984210220357 718.21112 555.721449039808
337.5482 301.347525217764 515.1254 431.918858293446
347.5786 329.200272332663 823.96324 611.570852361266
312.5582 321.323841299122 628.26668 550.720269423842
304.1372 301.985237988547 541.311 477.9968024114
312.224 316.85960644565 660.878 517.212314503913
335.106 319.881908720711 606.009469387755 496.168637232388
343.258 354.913157592873 815.492734693878 590.734767413785
351.512 331.599807925561 653.037652173913 555.740159272245
343.3923 336.313888573352 633.48988 564.188292470801
349.555 336.321143091827 813.82512 573.98845778014
349.555 328.725129943208 642.39272 552.043481453957
319.0853 320.064798856917 574.41648 520.485646131257
347.0867 328.327755627124 738.28908 573.089778062416
355.6067 311.94341988389 837.42476 438.67999691988
310.5558 316.861521449242 465.57816 443.93993468959
337.5503 314.758455265313 574.9492 520.907783403852
349.452 335.371013656513 623.663020408163 550.593725019674
319.2666 311.314929288957 580.26196 518.642216852857
335.2223 318.97933251153 480.63532 435.354633706467
286.724 310.23825001649 569.15084 520.354261083619
343.373 338.279874624445 555.11632 570.30599136173
347.5786 301.310998353605 562.98888 493.113699521313
339.798 327.920304643569 564.127918367347 517.840622081897
299.6156 303.525293561778 522.02712 425.478927574114
348.2727 346.100078334621 551.77612 566.466593033149
339.7581 310.104580377705 531.498 499.080305138619
339.8563 339.884065923538 792.22088 591.212239194815
330.964 311.071061449321 676.775959183674 519.444000425219
322.6353 309.1545900511 679.28588 522.034848800902
277.0712 317.210937360692 482.8598 531.19860598758
347.6816 323.795856976961 685.98696 542.572027642965
343.373 307.607005479094 832.44364 438.774750704194
311.2132 315.737285564613 612.29628 576.445914356334
331.0513 326.204679726765 534.67256 496.178253550407
298.9149 318.878618328019 575.29556 506.719074902521
322.6353 312.248115616445 628.38312 510.079031212896
347.48 331.231383170192 636.034204081633 558.368369009043
299.2478 315.077406274934 483.3104 494.633277629578
322.454 312.012115643634 482.45787755102 429.018874931627
310.5026 310.439514061073 802.8794 442.53216969587
319.0853 320.884560817512 625.85928 529.726691371567
343.258 313.060823359757 824.896040816327 442.806672139654
293.8362 306.540571279667 504.60036 488.528451790834
335.2223 332.066936671115 642.24604 551.81568150787
326.08 327.417554634555 634.252333333333 554.871265001286
339.756 316.293485953375 561.635387755102 526.054959862643
346.1194 334.890816485169 737.9174 608.317154266905
335.2223 307.178079070747 498.88636 423.891490058882
310.5026 307.994744827667 501.85212 422.91502966175
311.16 322.508557610732 650.152208333333 524.873044641849
296.3564 313.037088339817 472.9874 433.554947398942
331.0513 308.429179550994 577.92284 505.327516563348
335.2223 333.873795354398 700.77572 550.465811287748
347.0867 343.287376302243 592.6802 557.282006021727
343.258 317.771912622849 709.34187755102 527.22591038787
322.454 325.11558176768 628.704816326531 552.0732849019
311.2132 326.872676834792 596.85588 533.737495292574
347.48 312.43620681199 621.389591836735 499.790844408156
331.0513 330.57919242239 589.98684 513.131607095264
286.8569 322.047213258347 639.172 544.892980888504
286.312 295.335776398083 551.450708333333 456.417920128312
340.964 324.066334135783 518.091918367347 452.452210940823
326.7638 317.848753873206 620.26768 530.223691827529
337.432 298.619121747183 554.695632653061 476.861545631658
340.964 329.801841409454 634.356916666667 542.926331494381
331.0513 322.135361059855 651.23532 570.45829612744
296.9343 320.008186131799 485.96432 517.344245851911
339.756 308.027251401654 750.139551020408 534.679622560189
345.944 333.592656239315 831.040448979592 566.50871971759
296.3564 302.560730710471 597.7386 523.703678574624
332.8298 318.374301126451 638.1558 531.582377810349
349.452 317.501941244293 650.168081632653 560.930798231079
335.2223 320.887985188754 654.63604 540.050420952234
330.964 323.879607270159 761.77093877551 551.375922629668
347.0867 341.630539610907 579.88836 552.048447483806
332.71 316.125115875416 522.897551020408 443.96750145936
341.1937 322.254373086835 519.43712 521.202891238921
335.2223 319.01118794828 544.17464 439.923943543004
319.0853 321.928393227417 639.97316 580.93035202116
296.6011 298.329937423505 518.8292 419.212048730417
339.798 329.259670875941 557.571541666667 463.688452046063
347.48 330.90429025364 601.367510204082 568.097450567747
318.908 315.837816640603 753.425469387755 534.849796639645
345.944 336.315684070043 635.509265306122 541.637131759156
347.5786 328.321312981258 934.07736 448.556214131162
339.798 316.771392882718 486.428571428571 432.171517259842
332.8298 319.075137898987 609.59236 547.885663079787
343.258 329.345164766184 723.515102040816 584.904763764351
332.9461 328.858713894432 542.00356 483.717057498568
349.452 335.792171935945 598.688163265306 575.74460837355
339.756 321.642541465543 786.465217391304 535.631681710612
298.9149 336.108627136597 673.08188 702.218762028627
332.8298 303.69668885653 542.16824 511.311139529469
339.7581 315.672324954365 647.46884 528.167849168611
345.5773 332.186090883891 753.60788 562.741531758625
310.468 322.617480875321 579.380040816327 521.776720550933
274.796 295.136419502379 497.060040816327 478.32424157339
343.3923 329.762805231371 653.44824 590.872615852921
346.0208 341.662623634095 621.27464 621.676433378779
331.0513 334.582879849434 533.08592 519.760016400387
339.798 346.830565443523 584.160833333333 546.013839992193
351.6964 355.336020640317 703.59748 589.244438066098
341.0787 316.327954854351 571.45468 450.423898693128
339.8563 323.796518368766 721.21356 566.652223651467
343.3923 327.772934335369 663.54292 533.819650051591
337.5482 335.434492919649 711.955 602.353031893706
346.0001 320.062851692185 537.259 441.299802264361
341.0787 316.902557713402 598.89332 530.949499744368
326.4115 293.622162035216 491.80068 447.902205518777
339.756 322.718618523875 831.110244897959 439.159939558835
319.2666 307.326900159915 593.89812 485.127150351708
318.908 319.633185341228 762.84293877551 558.223698679116
339.798 348.760933570233 748.331755102041 585.099665939832
347.066 319.623617373748 577.718 535.682994381351
355.6323 329.281950649061 714.1268 589.855071029586
337.5503 319.662014103373 599.24916 525.601618145737
312.224 317.122413908753 511.075755102041 455.04946305684
345.5773 318.610000512888 600.70036 520.561911879758
340.964 340.181587492896 647.504857142857 570.042395826959
355.2 341.776380138646 784.504 643.964123719957
335.106 321.058696387452 685.502816326531 534.852298988564
331.0513 327.695262941666 567.86008 543.242880900804
339.8563 342.888813183794 769.64452 566.598842140008
346.0001 337.188321720718 648.75668 573.02604325122
350.1717 351.788137233932 657.95804 606.428576878043
345.944 329.814691052937 716.09706122449 566.654292378829
351.6964 333.637195845537 698.15556 531.722337279412
341.0787 310.57649643357 501.42476 469.213342328441
340.964 312.794379813059 543.349833333333 524.232423876627
318.908 313.438831054122 489.884666666667 469.217904619691
339.8563 326.935147115884 564.76696 506.72320766475
304.1372 300.450864763168 564.28048 423.658329173441
339.8563 343.823775526155 787.61576 664.351593356553
345.558 331.407763742276 589.863795918367 479.219941156096
343.258 336.215181854509 621.441916666667 546.094084221138
339.756 320.048362368345 843.440612244898 437.529483752106
330.964 320.434590358735 625.974326530612 541.889410210429
339.7581 331.975583430354 690.21516 580.063420249883
322.454 303.767311207996 599.783265306122 487.442936892896
337.5482 316.810108436868 497.75656 477.73988936498
296.222 313.208942682162 581.982979591837 508.813502360637
335.2223 329.005203605452 661.43504 555.789570167045
326.5313 315.707256909903 684.41696 526.337015467643
346.0001 343.721153679107 640.24284 630.110150396803
337.5482 338.341685897818 551.4836 528.820979075365
319.5108 311.64292129158 496.68316 419.739296090821
345.944 325.965550821015 571.686897959184 521.863012531801
293.6969 293.875266100037 534.88 480.555693430751
331.0513 336.961438749614 713.62092 589.887060288134
364.2033 335.018971833564 612.25908 555.356945541566
298.9149 288.84239870701 435.1858 433.584045575628
319.0853 301.48343665018 580.14584 489.770430690531
347.48 329.74342905517 579.887083333333 457.494520099132
345.944 326.549857353431 598.722489795918 564.197835232426
322.6353 327.095856935005 706.308 551.587535485619
335.2223 338.488215926135 572.40108 549.222113899501
310.5026 295.632101954297 624.54628 488.876514168512
345.5773 332.406076772085 608.50588 525.905911449133
331.0513 314.033997677096 610.47188 510.499696428157
286.364 306.337484479193 538.382489795918 484.075163646682
337.432 321.735841369303 680.317959183673 560.271004134657
293.564 304.300723479741 486.217469387755 422.943539360348
346.0001 331.60012851305 640.06496 556.01976259528
318.908 334.311810147693 700.612708333333 556.78977338669
339.8563 335.633753164926 613.29084 558.825269194416
347.0867 321.447626918624 576.87476 460.089641726503
339.756 315.033740624638 785.070375 542.48028302322
337.432 325.890195723623 498.123959183673 454.230549801814
339.756 314.065522280349 514.463755102041 431.923455453821
335.3989 312.031055828957 680.81296 548.256615367964
343.4484 315.057765072006 812.66544 426.78460768322
335.106 314.03380327202 595.620367346939 507.998565793757
339.798 323.014150376497 669.157959183673 572.129947451181
312.224 312.601412388976 609.647291666667 527.562074863316
335.3385 308.316931747582 502.93716 471.958565387212
346.1194 321.74219985803 639.65408 538.215987792106
339.7581 329.750792625801 771.7048 564.431252486828
331.0513 317.111237937318 589.23812 512.385789517387
345.5773 320.849232762113 506.28432 446.840978863113
347.5786 330.979777012994 625.78756 515.155109735522
349.555 347.206114891507 685.82492 570.881915707888
337.432 326.787473403795 760.457428571429 565.088340714143
332.71 293.475704147094 863.535224489796 416.5336256095
319.0853 303.761338930762 520.80584 509.021636800691
293.6969 307.718091599324 615.04776 507.580784662153
345.6334 338.352830810233 678.30832 579.143120860048
326.08 318.7949529927 516.461591836735 543.403097710503
299.008 307.464548750657 573.608775510204 456.937187343165
339.756 321.381050502006 701.711333333333 537.078141526208
299.2478 312.82617320763 601.98064 532.588026234073
335.3385 319.025431369445 579.31288 445.721407471637
337.5503 313.804982603879 618.37948 499.551094952773
339.7581 318.936557166853 596.4348 532.788711580444
339.756 316.601266231527 689.69387755102 550.501009823833
326.3242 324.769907696786 551.36456 523.981830627813
337.5482 328.203727416583 569.85004 557.402281633567
339.8563 324.78171470444 522.56132 444.185902474053
343.258 332.612718159695 774.997428571429 561.215367087561
299.2478 297.889825226796 666.52828 534.686124943772
312.9168 307.863650912137 499.539 515.539395890289
347.48 337.425996006716 645.355666666667 591.901347786794
298.91 298.591241675128 488.3975 412.801427852658
312.5582 324.929860715157 506.44496 433.138923084855
341.0787 326.978797873708 577.64732 588.939134697688
343.258 328.644214818218 683.8695 538.927229926627
310.468 304.734006480679 474.922244897959 426.516520936399
322.454 314.070839467669 610.477183673469 515.785864314919
331.0513 309.384465887394 609.39112 480.106545538131
312.1502 324.119007042497 625.8024 569.370962345207
310.5026 323.593592476456 543.60992 518.620335405048
345.558 319.812400835788 730.858916666667 517.614441271432
343.3923 320.543740806289 522.1886 441.655245320145
343.373 342.069238725304 750.33344 606.411104475332
299.008 306.918051886086 588.693551020408 475.516073263353
346.0001 340.287220900319 750.26192 597.842158199935
343.258 344.66510235575 621.103083333333 595.451762582731
343.373 326.883940667996 680.23016 571.591756299175
319.0853 316.708557746838 674.14272 424.588910320051
355.2 340.854562863075 731.284653061224 605.330526718873
312.224 312.826416368254 505.290408163265 438.952796028505
326.5313 305.927766953594 505.07948 508.345702574605
339.756 326.449599638029 483.887469387755 481.446917352746
341.0787 332.833984556823 776.785 578.10268072888
300.1803 331.999233228424 685.04016 540.515304956816
297.0221 312.645823828 538.60092 497.371974581305
347.48 336.893954559142 639.317625 542.956865164729
326.7638 341.514137233156 624.38604 572.172198350472
339.8563 316.418794406467 743.69524 535.568319090988
326.08 308.26834727818 517.822 470.220663153774
322.454 313.075502803939 623.126 535.327969305884
343.258 318.015640751053 500.130448979592 447.015757921084
346.0001 331.308884584805 696.38652 569.288643032587
340.964 331.184241708402 802.228978723404 470.356396022634
311.16 327.61971705253 573.643714285714 531.302798443176
339.756 305.449823422619 511.558285714286 474.545211439712
337.5503 324.20391583964 715.8386 547.579508550408
343.258 353.615049066578 1008.69702040816 668.671855655194
331.2874 329.62990605965 632.4872 557.300318831654
332.71 344.797964730723 696.001224489796 582.696456885639
339.7581 323.146123982858 603.52544 511.018517209666
294.4092 310.290385096802 553.8482 485.549633253856
339.7581 320.595781086344 611.97628 567.889961816135
349.452 308.556409802396 598.855666666667 444.638869396114
326.4115 305.601470185984 509.94412 453.983577485247
347.5786 337.662489590977 552.40692 557.485752487148
339.8563 317.094465253414 635.57748 512.677969208275
340.964 331.437098383789 675.196040816327 541.498250162058
298.91 299.519001347002 491.153224489796 493.597414651281
332.9461 323.883649159132 623.28308 537.991550049527
339.756 335.933231209001 716.677276595745 585.392655797202
313.2483 322.192336004899 585.07028 579.356981858597
347.48 327.039849923235 634.058340425532 554.804940733964
312.224 308.179339312892 566.79285106383 437.551329539804
339.756 313.476707832168 624.759510204082 568.665321087455
326.4115 325.777250541879 532.18372 520.255669736622
346.0001 342.858488302516 683.781 641.258433859822
370.992 338.600014321203 759.16187755102 587.408875508075
311.16 312.509565129293 565.265291666667 529.949782323555
363.334 362.734436292703 658.475510204082 618.293529111547
341.1937 324.412110797026 603.21224 550.690387108811
345.558 312.157188283114 548.077428571429 454.453220045948
335.106 315.166269507978 462.441916666667 505.140641391504
343.258 316.172273134792 605.137446808511 499.068268663883
297.3563 319.883786031611 724.43392 582.051531632238
351.6964 324.107641591115 603.04832 471.393418735565
339.8563 321.944076593458 729.60144 554.56889330685
352.1031 344.732897089332 643.21472 548.700247040595
311.16 321.133918668674 589.356979591837 540.298725255855
335.3385 341.89280394184 716.99904 570.295872511767
345.944 332.199701138458 655.480083333333 571.639414886668
293.6969 302.006908153458 459.97228 481.746178002377
286.8569 312.929883446951 539.69628 502.27572908684
343.3923 319.178909930305 519.60948 441.163665670812
343.258 324.326978010807 627.149708333333 537.22702327205
340.086 325.139719730987 720.84512 576.231089983866
339.798 330.824810407346 650.128571428571 564.208779156648
339.756 316.597661171445 498.957265306122 437.497025546129
311.5474 315.999346257427 563.3166 556.362226543669
341.0787 325.279487515483 713.61576 572.808152435857
331.0513 311.237909350503 608.62344 504.116059131554
371.86 352.510248943623 778.609020408163 640.671865868601
341.0787 330.959567389529 587.17628 506.528394330177
339.971 312.300228382754 867.427 426.015762129747
347.0867 311.406994379131 612.10584 509.445521443166
326.3242 312.473473688398 640.89172 519.059103188246
340.0654 327.30889685954 609.7384 542.514482012056
335.106 319.080488508313 634.389106382979 532.67026406447
351.6964 333.884573486072 601.43456 464.881395551846
332.8298 321.023997997325 607.31764 529.22788317584
337.5482 318.27016490837 626.28416 490.762346311721
326.3242 295.441486147679 454.9928 400.864816250493
379.8984 330.660488220275 610.92816 472.290518317455
